127.0.0.1, 2012-03-23 03:30:09, GET, /, HTTP/1.1, 303, 0.000846
127.0.0.1, 2012-04-21 18:05:13, GET, /init/static/css/skeleton.css, HTTP/1.1, 304, 0.000609
127.0.0.1, 2012-04-21 18:05:13, GET, /init/static/js/web2py.js, HTTP/1.1, 304, 0.002208
127.0.0.1, 2012-04-21 18:05:13, GET, /init/static/js/calendar.js, HTTP/1.1, 304, 0.000845
127.0.0.1, 2012-04-21 18:05:13, GET, /init/static/css/newsfeed.css, HTTP/1.1, 200, 0.001138
127.0.0.1, 2012-04-21 18:05:13, GET, /init/static/css/web2py.css, HTTP/1.1, 304, 0.000396
127.0.0.1, 2012-04-21 18:05:13, GET, /init/static/css/superfish.css, HTTP/1.1, 304, 0.000410
127.0.0.1, 2012-04-21 18:05:13, GET, /init/static/js/superfish.js, HTTP/1.1, 304, 0.000407
127.0.0.1, 2012-04-21 18:05:13, GET, /init/static/images/textures/olivepaperback.jpg, HTTP/1.1, 304, 0.000482
127.0.0.1, 2012-04-21 18:05:14, GET, /init/static/images/twitter.png, HTTP/1.1, 304, 0.000397
127.0.0.1, 2012-04-21 18:05:14, GET, /init/static/images/beige_paper.png, HTTP/1.1, 304, 0.001465
127.0.0.1, 2012-04-21 18:05:14, GET, /init/static/images/textures/redback.jpg, HTTP/1.1, 304, 0.003230
127.0.0.1, 2012-04-21 18:05:14, GET, /init/static/images/vimeo.png, HTTP/1.1, 304, 0.002211
127.0.0.1, 2012-04-21 18:05:14, GET, /init/static/images/fb.png, HTTP/1.1, 304, 0.002045
127.0.0.1, 2012-04-21 18:07:30, GET, /init/default/news, HTTP/1.1, 200, 0.019773
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000436
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/js/web2py.js, HTTP/1.1, 304, 0.000764
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/css/calendar.css, HTTP/1.1, 304, 0.001276
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/css/skeleton.css, HTTP/1.1, 304, 0.001042
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/css/cosmostyle.css, HTTP/1.1, 304, 0.002681
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/js/jquery.js, HTTP/1.1, 304, 0.003323
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/js/calendar.js, HTTP/1.1, 304, 0.001489
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/css/web2py.css, HTTP/1.1, 304, 0.000384
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/js/superfish.js, HTTP/1.1, 304, 0.000403
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/css/newsfeed.css, HTTP/1.1, 200, 0.000472
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/css/superfish.css, HTTP/1.1, 304, 0.000452
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/images/textures/olivepaperback.jpg, HTTP/1.1, 304, 0.000298
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/images/textures/redback.jpg, HTTP/1.1, 304, 0.000461
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/images/twitter.png, HTTP/1.1, 304, 0.000655
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/images/fb.png, HTTP/1.1, 304, 0.001430
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/images/beige_paper.png, HTTP/1.1, 304, 0.000812
127.0.0.1, 2012-04-21 18:07:31, GET, /init/static/images/vimeo.png, HTTP/1.1, 304, 0.000415
127.0.0.1, 2012-04-21 18:08:04, GET, /init/default/news, HTTP/1.1, 200, 0.014304
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002547
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/css/cosmostyle.css, HTTP/1.1, 304, 0.000480
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/js/jquery.js, HTTP/1.1, 304, 0.001684
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/css/calendar.css, HTTP/1.1, 304, 0.001375
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/js/web2py.js, HTTP/1.1, 304, 0.001794
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/js/calendar.js, HTTP/1.1, 304, 0.001037
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/css/skeleton.css, HTTP/1.1, 304, 0.000452
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/css/web2py.css, HTTP/1.1, 304, 0.000925
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/css/newsfeed.css, HTTP/1.1, 200, 0.000875
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/js/superfish.js, HTTP/1.1, 304, 0.000830
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/css/superfish.css, HTTP/1.1, 304, 0.000605
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/images/textures/olivepaperback.jpg, HTTP/1.1, 304, 0.000286
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/images/twitter.png, HTTP/1.1, 304, 0.000898
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/images/fb.png, HTTP/1.1, 304, 0.000421
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/images/textures/redback.jpg, HTTP/1.1, 304, 0.001742
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/images/beige_paper.png, HTTP/1.1, 304, 0.000416
127.0.0.1, 2012-04-21 18:08:04, GET, /init/static/images/vimeo.png, HTTP/1.1, 304, 0.000570
127.0.0.1, 2012-04-21 18:09:07, GET, /init/default/news, HTTP/1.1, 200, 0.012622
127.0.0.1, 2012-04-21 18:09:07, GET, /init/static/js/jquery.js, HTTP/1.1, 304, 0.000417
127.0.0.1, 2012-04-21 18:09:07, GET, /init/static/js/calendar.js, HTTP/1.1, 304, 0.000810
127.0.0.1, 2012-04-21 18:09:07, GET, /init/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000745
127.0.0.1, 2012-04-21 18:09:07, GET, /init/static/css/calendar.css, HTTP/1.1, 304, 0.002130
127.0.0.1, 2012-04-21 18:09:07, GET, /init/static/js/web2py.js, HTTP/1.1, 304, 0.001124
127.0.0.1, 2012-04-21 18:09:07, GET, /init/static/css/cosmostyle.css, HTTP/1.1, 304, 0.002070
127.0.0.1, 2012-04-21 18:09:07, GET, /init/static/css/skeleton.css, HTTP/1.1, 304, 0.000433
127.0.0.1, 2012-04-21 18:09:07, GET, /init/static/css/newsfeed.css, HTTP/1.1, 200, 0.000953
127.0.0.1, 2012-04-21 18:09:07, GET, /init/static/css/superfish.css, HTTP/1.1, 304, 0.000640
127.0.0.1, 2012-04-21 18:09:07, GET, /init/static/js/superfish.js, HTTP/1.1, 304, 0.000426
127.0.0.1, 2012-04-21 18:09:07, GET, /init/static/css/web2py.css, HTTP/1.1, 304, 0.005673
127.0.0.1, 2012-04-21 18:09:08, GET, /init/static/images/textures/olivepaperback.jpg, HTTP/1.1, 304, 0.000460
127.0.0.1, 2012-04-21 18:09:08, GET, /init/static/images/fb.png, HTTP/1.1, 304, 0.001275
127.0.0.1, 2012-04-21 18:09:08, GET, /init/static/images/twitter.png, HTTP/1.1, 304, 0.000969
127.0.0.1, 2012-04-21 18:09:08, GET, /init/static/images/vimeo.png, HTTP/1.1, 304, 0.000856
127.0.0.1, 2012-04-21 18:09:08, GET, /init/static/images/beige_paper.png, HTTP/1.1, 304, 0.000382
127.0.0.1, 2012-04-21 18:09:08, GET, /init/static/images/textures/redback.jpg, HTTP/1.1, 304, 0.003095
127.0.0.1, 2012-04-21 18:09:15, GET, /init/default/news, HTTP/1.1, 200, 0.021083
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000454
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/js/jquery.js, HTTP/1.1, 304, 0.000430
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/js/calendar.js, HTTP/1.1, 304, 0.000424
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/css/calendar.css, HTTP/1.1, 304, 0.000387
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/js/web2py.js, HTTP/1.1, 304, 0.000403
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/css/cosmostyle.css, HTTP/1.1, 304, 0.000340
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/css/skeleton.css, HTTP/1.1, 304, 0.000286
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/css/web2py.css, HTTP/1.1, 304, 0.001213
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/js/superfish.js, HTTP/1.1, 304, 0.000674
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/css/superfish.css, HTTP/1.1, 304, 0.000839
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/images/textures/olivepaperback.jpg, HTTP/1.1, 304, 0.000345
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/images/fb.png, HTTP/1.1, 304, 0.000391
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/images/vimeo.png, HTTP/1.1, 304, 0.000233
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/images/twitter.png, HTTP/1.1, 304, 0.001771
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/images/beige_paper.png, HTTP/1.1, 304, 0.000391
127.0.0.1, 2012-04-21 18:09:15, GET, /init/static/images/textures/redback.jpg, HTTP/1.1, 304, 0.000397
127.0.0.1, 2012-04-21 18:09:27, GET, /init/default/news, HTTP/1.1, 200, 0.015851
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000443
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/js/jquery.js, HTTP/1.1, 304, 0.001041
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/css/calendar.css, HTTP/1.1, 304, 0.000988
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/js/web2py.js, HTTP/1.1, 304, 0.000927
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/css/cosmostyle.css, HTTP/1.1, 304, 0.001872
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/js/calendar.js, HTTP/1.1, 304, 0.000292
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/css/skeleton.css, HTTP/1.1, 304, 0.000746
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/css/web2py.css, HTTP/1.1, 304, 0.002067
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/js/superfish.js, HTTP/1.1, 304, 0.000365
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/css/superfish.css, HTTP/1.1, 304, 0.000640
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/images/textures/olivepaperback.jpg, HTTP/1.1, 304, 0.000421
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/images/beige_paper.png, HTTP/1.1, 304, 0.000952
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/images/fb.png, HTTP/1.1, 304, 0.000377
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/images/vimeo.png, HTTP/1.1, 304, 0.000365
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/images/twitter.png, HTTP/1.1, 304, 0.002772
127.0.0.1, 2012-04-21 18:09:27, GET, /init/static/images/textures/redback.jpg, HTTP/1.1, 304, 0.003512
127.0.0.1, 2012-04-21 18:09:43, GET, /init/default/news, HTTP/1.1, 200, 0.019414
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000461
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/js/jquery.js, HTTP/1.1, 304, 0.000440
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/css/calendar.css, HTTP/1.1, 304, 0.000409
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/js/calendar.js, HTTP/1.1, 304, 0.000358
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/js/web2py.js, HTTP/1.1, 304, 0.000355
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/css/cosmostyle.css, HTTP/1.1, 304, 0.000432
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/css/skeleton.css, HTTP/1.1, 304, 0.000417
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/css/web2py.css, HTTP/1.1, 304, 0.000380
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/css/newsfeed.css, HTTP/1.1, 200, 0.000388
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/js/superfish.js, HTTP/1.1, 304, 0.000356
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/css/superfish.css, HTTP/1.1, 304, 0.000389
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/images/textures/olivepaperback.jpg, HTTP/1.1, 304, 0.000461
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/images/vimeo.png, HTTP/1.1, 304, 0.000416
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/images/twitter.png, HTTP/1.1, 304, 0.000409
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/images/fb.png, HTTP/1.1, 304, 0.002536
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/images/beige_paper.png, HTTP/1.1, 304, 0.001958
127.0.0.1, 2012-04-21 18:09:43, GET, /init/static/images/textures/redback.jpg, HTTP/1.1, 304, 0.003672
127.0.0.1, 2012-04-21 18:10:42, GET, /init/default/news, HTTP/1.1, 200, 0.013899
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000538
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/js/jquery.js, HTTP/1.1, 304, 0.000717
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/css/cosmostyle.css, HTTP/1.1, 304, 0.001287
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/js/calendar.js, HTTP/1.1, 304, 0.001607
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/css/calendar.css, HTTP/1.1, 304, 0.001861
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/js/web2py.js, HTTP/1.1, 304, 0.001639
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/css/web2py.css, HTTP/1.1, 304, 0.000338
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/js/superfish.js, HTTP/1.1, 304, 0.000510
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/css/superfish.css, HTTP/1.1, 304, 0.000738
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/css/newsfeed.css, HTTP/1.1, 200, 0.001785
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/css/skeleton.css, HTTP/1.1, 304, 0.000381
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/images/textures/olivepaperback.jpg, HTTP/1.1, 304, 0.000306
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/images/twitter.png, HTTP/1.1, 304, 0.000423
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/images/fb.png, HTTP/1.1, 304, 0.000508
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/images/beige_paper.png, HTTP/1.1, 304, 0.000363
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/images/textures/redback.jpg, HTTP/1.1, 304, 0.004022
127.0.0.1, 2012-04-21 18:10:42, GET, /init/static/images/vimeo.png, HTTP/1.1, 304, 0.000993
127.0.0.1, 2012-04-21 18:11:17, GET, /init/default/about, HTTP/1.1, 200, 0.024368
127.0.0.1, 2012-04-21 18:11:17, GET, /init/static/css/newsfeed.css, HTTP/1.1, 200, 0.000489
127.0.0.1, 2012-04-21 18:11:18, GET, /init/default/news, HTTP/1.1, 200, 0.022827
127.0.0.1, 2012-04-21 18:11:32, GET, /init/default/news, HTTP/1.1, 200, 0.017918
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000308
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/js/jquery.js, HTTP/1.1, 304, 0.001151
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/js/web2py.js, HTTP/1.1, 304, 0.001905
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/css/cosmostyle.css, HTTP/1.1, 200, 0.001181
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/css/calendar.css, HTTP/1.1, 304, 0.002326
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/js/calendar.js, HTTP/1.1, 304, 0.002024
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/css/web2py.css, HTTP/1.1, 304, 0.001175
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/css/newsfeed.css, HTTP/1.1, 304, 0.000643
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/css/skeleton.css, HTTP/1.1, 304, 0.000652
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/css/superfish.css, HTTP/1.1, 304, 0.000240
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/js/superfish.js, HTTP/1.1, 304, 0.000223
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/images/textures/redback.jpg, HTTP/1.1, 304, 0.000476
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/images/textures/olivepaperback.jpg, HTTP/1.1, 304, 0.000827
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/images/fb.png, HTTP/1.1, 304, 0.000285
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/images/beige_paper.png, HTTP/1.1, 304, 0.000676
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/images/twitter.png, HTTP/1.1, 304, 0.001222
127.0.0.1, 2012-04-21 18:11:32, GET, /init/static/images/vimeo.png, HTTP/1.1, 304, 0.000950
127.0.0.1, 2012-04-21 18:14:43, GET, /init/default/news, HTTP/1.1, 200, 0.022905
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/css/calendar.css, HTTP/1.1, 304, 0.000598
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/js/jquery.js, HTTP/1.1, 304, 0.000401
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001638
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/js/calendar.js, HTTP/1.1, 304, 0.000374
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/js/web2py.js, HTTP/1.1, 304, 0.000337
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/css/cosmostyle.css, HTTP/1.1, 200, 0.000328
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/js/superfish.js, HTTP/1.1, 304, 0.000381
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/css/skeleton.css, HTTP/1.1, 304, 0.002164
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/css/web2py.css, HTTP/1.1, 304, 0.001606
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/css/superfish.css, HTTP/1.1, 304, 0.002415
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/css/newsfeed.css, HTTP/1.1, 200, 0.000424
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/images/textures/olivepaperback.jpg, HTTP/1.1, 304, 0.000293
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/images/fb.png, HTTP/1.1, 304, 0.000919
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/images/vimeo.png, HTTP/1.1, 304, 0.000405
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/images/textures/redback.jpg, HTTP/1.1, 304, 0.000837
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/images/twitter.png, HTTP/1.1, 304, 0.001968
127.0.0.1, 2012-04-21 18:14:43, GET, /init/static/images/beige_paper.png, HTTP/1.1, 304, 0.001068
127.0.0.1, 2012-04-21 18:14:46, GET, /init/default/news, HTTP/1.1, 200, 0.019227
127.0.0.1, 2012-04-21 18:14:46, GET, /init/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000418
127.0.0.1, 2012-04-21 18:14:46, GET, /init/static/css/calendar.css, HTTP/1.1, 304, 0.000377
127.0.0.1, 2012-04-21 18:14:46, GET, /init/static/css/superfish.css, HTTP/1.1, 304, 0.001742
127.0.0.1, 2012-04-21 18:14:46, GET, /init/static/js/jquery.js, HTTP/1.1, 304, 0.003683
127.0.0.1, 2012-04-21 18:14:46, GET, /init/static/js/calendar.js, HTTP/1.1, 304, 0.001959
127.0.0.1, 2012-04-21 18:14:46, GET, /init/static/css/web2py.css, HTTP/1.1, 304, 0.000301
127.0.0.1, 2012-04-21 18:14:46, GET, /init/static/js/web2py.js, HTTP/1.1, 304, 0.002304
127.0.0.1, 2012-04-21 18:14:46, GET, /init/static/css/skeleton.css, HTTP/1.1, 304, 0.000606
127.0.0.1, 2012-04-21 18:14:46, GET, /init/static/js/superfish.js, HTTP/1.1, 304, 0.000252
127.0.0.1, 2012-04-21 18:14:46, GET, /init/static/images/textures/olivepaperback.jpg, HTTP/1.1, 304, 0.000307
127.0.0.1, 2012-04-21 18:14:46, GET, /init/static/images/vimeo.png, HTTP/1.1, 304, 0.000423
127.0.0.1, 2012-04-21 18:14:46, GET, /init/static/images/twitter.png, HTTP/1.1, 304, 0.000632
127.0.0.1, 2012-04-21 18:14:46, GET, /init/static/images/beige_paper.png, HTTP/1.1, 304, 0.000760
127.0.0.1, 2012-04-21 18:14:46, GET, /init/static/images/textures/redback.jpg, HTTP/1.1, 304, 0.002339
127.0.0.1, 2012-04-21 18:14:46, GET, /init/static/images/fb.png, HTTP/1.1, 304, 0.000594
127.0.0.1, 2012-04-21 18:14:54, GET, /init/default/news, HTTP/1.1, 200, 0.021919
127.0.0.1, 2012-04-21 18:14:54, GET, /init/static/js/jquery.js, HTTP/1.1, 304, 0.000862
127.0.0.1, 2012-04-21 18:14:54, GET, /init/static/js/calendar.js, HTTP/1.1, 304, 0.000358
127.0.0.1, 2012-04-21 18:14:54, GET, /init/static/css/skeleton.css, HTTP/1.1, 304, 0.000418
127.0.0.1, 2012-04-21 18:14:54, GET, /init/static/js/web2py.js, HTTP/1.1, 304, 0.000370
127.0.0.1, 2012-04-21 18:14:54, GET, /init/static/css/web2py.css, HTTP/1.1, 304, 0.000817
127.0.0.1, 2012-04-21 18:14:54, GET, /init/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000217
127.0.0.1, 2012-04-21 18:14:54, GET, /init/static/css/superfish.css, HTTP/1.1, 304, 0.000349
127.0.0.1, 2012-04-21 18:14:54, GET, /init/static/js/superfish.js, HTTP/1.1, 304, 0.000451
127.0.0.1, 2012-04-21 18:14:54, GET, /init/static/css/calendar.css, HTTP/1.1, 304, 0.001301
127.0.0.1, 2012-04-21 18:14:54, GET, /init/static/images/textures/olivepaperback.jpg, HTTP/1.1, 304, 0.000411
127.0.0.1, 2012-04-21 18:14:54, GET, /init/static/images/textures/redback.jpg, HTTP/1.1, 304, 0.000514
127.0.0.1, 2012-04-21 18:14:54, GET, /init/static/images/vimeo.png, HTTP/1.1, 304, 0.000683
127.0.0.1, 2012-04-21 18:14:54, GET, /init/static/images/twitter.png, HTTP/1.1, 304, 0.000436
127.0.0.1, 2012-04-21 18:14:54, GET, /init/static/images/beige_paper.png, HTTP/1.1, 304, 0.000722
127.0.0.1, 2012-04-21 18:14:54, GET, /init/static/images/fb.png, HTTP/1.1, 304, 0.002553
127.0.0.1, 2012-04-21 18:15:36, GET, /init/default/news, HTTP/1.1, 200, 0.019392
127.0.0.1, 2012-04-21 18:15:36, GET, /init/static/js/calendar.js, HTTP/1.1, 304, 0.001124
127.0.0.1, 2012-04-21 18:15:36, GET, /init/static/js/jquery.js, HTTP/1.1, 304, 0.001796
127.0.0.1, 2012-04-21 18:15:36, GET, /init/static/js/web2py.js, HTTP/1.1, 304, 0.001769
127.0.0.1, 2012-04-21 18:15:36, GET, /init/static/css/calendar.css, HTTP/1.1, 304, 0.002246
127.0.0.1, 2012-04-21 18:15:36, GET, /init/static/css/skeleton.css, HTTP/1.1, 304, 0.000652
127.0.0.1, 2012-04-21 18:15:36, GET, /init/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000380
127.0.0.1, 2012-04-21 18:15:36, GET, /init/static/css/web2py.css, HTTP/1.1, 304, 0.000433
127.0.0.1, 2012-04-21 18:15:36, GET, /init/static/js/superfish.js, HTTP/1.1, 304, 0.000354
127.0.0.1, 2012-04-21 18:15:36, GET, /init/static/css/superfish.css, HTTP/1.1, 304, 0.001387
127.0.0.1, 2012-04-21 18:15:36, GET, /init/static/images/textures/olivepaperback.jpg, HTTP/1.1, 304, 0.000477
127.0.0.1, 2012-04-21 18:15:37, GET, /init/static/images/twitter.png, HTTP/1.1, 304, 0.000823
127.0.0.1, 2012-04-21 18:15:37, GET, /init/static/images/fb.png, HTTP/1.1, 304, 0.000981
127.0.0.1, 2012-04-21 18:15:37, GET, /init/static/images/vimeo.png, HTTP/1.1, 304, 0.001194
127.0.0.1, 2012-04-21 18:15:37, GET, /init/static/images/beige_paper.png, HTTP/1.1, 304, 0.000681
127.0.0.1, 2012-04-21 18:15:37, GET, /init/static/images/textures/redback.jpg, HTTP/1.1, 304, 0.001407
127.0.0.1, 2012-04-21 18:15:48, GET, /init/default/news, HTTP/1.1, 200, 0.022624
127.0.0.1, 2012-04-21 18:15:48, GET, /init/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000476
127.0.0.1, 2012-04-21 18:15:48, GET, /init/static/js/jquery.js, HTTP/1.1, 304, 0.000426
127.0.0.1, 2012-04-21 18:15:48, GET, /init/static/css/calendar.css, HTTP/1.1, 304, 0.000433
127.0.0.1, 2012-04-21 18:15:48, GET, /init/static/js/calendar.js, HTTP/1.1, 304, 0.000431
127.0.0.1, 2012-04-21 18:15:48, GET, /init/static/js/web2py.js, HTTP/1.1, 304, 0.000504
127.0.0.1, 2012-04-21 18:15:48, GET, /init/static/css/newsfeed.css, HTTP/1.1, 200, 0.001523
127.0.0.1, 2012-04-21 18:15:48, GET, /init/static/css/skeleton.css, HTTP/1.1, 304, 0.000909
127.0.0.1, 2012-04-21 18:15:48, GET, /init/static/js/superfish.js, HTTP/1.1, 304, 0.000310
127.0.0.1, 2012-04-21 18:15:48, GET, /init/static/css/web2py.css, HTTP/1.1, 304, 0.001820
127.0.0.1, 2012-04-21 18:15:48, GET, /init/static/css/superfish.css, HTTP/1.1, 304, 0.001804
127.0.0.1, 2012-04-21 18:15:48, GET, /init/static/css/cosmostyle.css, HTTP/1.1, 200, 0.003471
127.0.0.1, 2012-04-21 18:15:49, GET, /init/static/images/textures/olivepaperback.jpg, HTTP/1.1, 304, 0.000456
127.0.0.1, 2012-04-21 18:15:49, GET, /init/static/images/textures/redback.jpg, HTTP/1.1, 304, 0.000472
127.0.0.1, 2012-04-21 18:15:49, GET, /init/static/images/fb.png, HTTP/1.1, 304, 0.000409
127.0.0.1, 2012-04-21 18:15:49, GET, /init/static/images/twitter.png, HTTP/1.1, 304, 0.000296
127.0.0.1, 2012-04-21 18:15:49, GET, /init/static/images/vimeo.png, HTTP/1.1, 304, 0.000521
127.0.0.1, 2012-04-21 18:15:49, GET, /init/static/images/beige_paper.png, HTTP/1.1, 304, 0.000452
127.0.0.1, 2012-04-21 18:15:52, GET, /init/default/news, HTTP/1.1, 200, 0.020119
127.0.0.1, 2012-04-21 18:15:52, GET, /init/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000999
127.0.0.1, 2012-04-21 18:15:52, GET, /init/static/js/jquery.js, HTTP/1.1, 304, 0.000425
